n,e,d
176.49949886013832,98.11650079295364,3016
176.82798253077638,98.30614985609986,3017
177.15683592288113,98.49601237682725,3018
177.48605919366847,98.6860884459039,3019
177.81565250062042,98.87637815425163,3020
178.14561600148528,99.0668815929459,3021
178.47594985427875,99.25759885321663,3022
178.80665421728315,99.44853002644764,3023
179.13772924904978,99.63967520417805,3024
179.46917510839737,99.83103447810136,3025
179.8009919544147,100.02260794006703,3026
180.13317994645774,100.21439568207873,3027
180.4657392441541,100.40639779629696,3028
180.79867000740109,100.59861437503803,3029
181.13197239636554,100.79104551077369,3030
181.4656465714863,100.98369129613289,3031
181.79969269347325,101.17655182390098,3032
182.13411092330873,101.36962718702063,3033
182.46890142224726,101.56291747859164,3034
182.80406435181587,101.75642279187117,3035
183.1395998738145,101.95014322027394,3036
183.47550815031875,102.1440788573738,3037
183.811789343676,102.33822979690153,3038
184.14844361651006,102.53259613274751,3039
184.4854711317197,102.72717795896081,3040
184.82287205247763,102.92197536974878,3041
185.16064654223518,103.11698845947949,3042
185.4987947647181,103.31221732267952,3043
185.8373168839309,103.50766205403642,3044
186.17621306415387,103.70332274839689,3045
186.51548346994605,103.8991995007686,3046
186.85512826614536,104.09529240632025,3047
187.19514761786772,104.29160156038103,3048
187.5355416905091,104.48812705844178,3049
187.87631064974465,104.68486899615455,3050
188.21745466153075,104.88182746933376,3051
188.55897389210335,105.07900257395525,3052
188.9008685079808,105.27639440615789,3053
189.24313867596223,105.47400306224267,3054
189.58578456312995,105.67182863867403,3055
189.92880633684786,105.86987123207903,3056
190.27220416476453,106.06813093924909,3057
190.61597821481058,106.26660785713841,3058
190.96012865520174,106.46530208286588,3059
191.30465565443845,106.66421371371469,3060
191.6495593813059,106.86334284713249,3061
191.99484000487442,107.0626895807315,3062
192.3404976945014,107.26225401228973,3063
192.68653261983061,107.46203623975049,3064
193.03294495079285,107.66203636122282,3065
193.37973485760563,107.86225447498127,3066
193.72690251077634,108.06269067946782,3067
194.07444808109906,108.26334507328987,3068
194.42237173965813,108.46421775522248,3069
194.77067365782693,108.66530882420756,3070
195.11935400726915,108.86661837935458,3071
195.4684129599394,109.06814651994108,3072
195.81785068808188,109.2698933454117,3073
196.1676673642349,109.47185895538092,3074
196.51786316122622,109.67404344963035,3075
196.86843825217784,109.87644692811142,3076
197.21939281050433,110.07906949094455,3077
197.57072700991407,110.28191123841974,3078
197.92244102440924,110.48497227099661,3079
198.27453502828698,110.6882526893051,3080
198.62700919613937,110.89175259414544,3081
198.97986370285392,111.0954720864884,3082
199.33309872361468,111.29941126747596,3083
199.68671443390258,111.50357023842153,3084
200.04071100949557,111.70794910080996,3085
200.39508862646852,111.91254795629754,3086
200.74984746119634,112.11736690671383,3087
201.10498769035095,112.32240605405981,3088
201.46050949090434,112.52766550050974,3089
201.81641304012896,112.73314534841134,3090
202.17269851559587,112.9388457002847,3091
202.52936609517886,113.14476665882476,3092
202.88641595705187,113.35090832689968,3093
203.24384827969132,113.55727080755231,3094
203.60166324187642,113.76385420400028,3095
203.9598610226885,113.97065861963566,3096
204.3184418015133,114.17768415802627,3097
204.67740575804018,114.38493092291522,3098
205.03675307226294,114.59239901822137,3099
205.39648392448137,114.8000885480403,3100
205.75659849530007,115.00799961664354,3101
206.11709696563008,115.21613232847952,3102
206.47797951668957,115.424486788174,3103
206.83924633000353,115.6330631005299,3104
207.2008975874057,115.84186137052836,3105
207.5629334710374,116.05088170332816,3106
207.9253541633487,116.26012420426628,3107
208.28815984710036,116.46958897885912,3108
208.65135070536238,116.67927613280156,3109
209.0149269215154,116.88918577196792,3110
209.37888867925204,117.09931800241252,3111
209.74323616257482,117.30967293036868,3112
210.10796955580088,117.52025066225139,3113
210.47308904355856,117.73105130465522,3114
210.83859481079006,117.94207496435601,3115
211.20448704275222,118.15332174831126,3116
211.57076592501573,118.36479176365964,3117
211.93743164346606,118.57648511772155,3118
212.30448438430557,118.78840191800039,3119
212.67192433405174,119.00054227218146,3120
213.03975167953908,119.21290628813311,3121
213.40796660792034,119.42549407390742,3122
213.77656930666484,119.63830573773922,3123
214.14555996356214,119.85134138804825,3124
214.51493876671952,120.06460113343773,3125
214.88470590456376,120.27808508269526,3126
215.25486156584336,120.4917933447942,3127
215.62540593962694,120.70572602889281,3128
215.99633921530378,120.91988324433437,3129
216.3676615825868,121.13426510064912,3130
216.73937323150997,121.34887170755253,3131
217.11147435243095,121.56370317494708,3132
217.48396513603223,121.77875961292273,3133
217.85684577331855,121.99404113175548,3134
218.23011645562227,122.20954784191049,3135
218.6037773745987,122.4252798540394,3136
218.97782872223118,122.6412372789832,3137
219.35227069082836,122.8574202277707,3138
219.72710347302774,123.07382881162061,3139
220.10232726179328,123.2904631419401,3140
220.47794225041898,123.50732333032686,3141
220.8539486325265,123.72440948856777,3142
221.2303466020687,123.94172172864097,3143
221.6071363533273,124.15926016271438,3144
221.98431808091638,124.37702490314788,3145
222.36189197978004,124.59501606249188,3146
222.73985824519679,124.81323375348981,3147
223.1182170727755,125.03167808907588,3148
223.4969686584602,125.2503491823778,3149
223.8761131985285,125.46924714671583,3150
224.25565088959195,125.6883720956031,3151
224.63558192859844,125.90772414274684,3152
225.01590651283064,126.12730340204764,3153
225.39662483990867,126.34710998760087,3154
225.77773710778976,126.56714401369658,3155
226.15924351476795,126.78740559481918,3156
226.54114425947665,127.0078948456491,3157
226.92343954088764,127.22861188106211,3158
227.30612955831288,127.44955681613037,3159
227.68921451140432,127.6707297661223,3160
228.0726946001552,127.89213084650348,3161
228.45657002489878,128.11376017293563,3162
228.84084098631322,128.33561786127973,3163
229.22550768541697,128.5577040275932,3164
229.61057032357346,128.78001878813257,3165
229.99602910248916,129.00256225935246,3166
230.3818842242163,129.22533455790716,3167
230.7681358911525,129.44833580065028,3168
231.15478430604034,129.6715661046347,3169
231.5418296719694,129.89502558711357,3170
231.9292721923782,130.11871436554145,3171
232.31711207105096,130.3426325575726,3172
232.70534951212247,130.56678028106364,3173
233.09398472007484,130.7911576540717,3174
233.4830178997427,131.01576479485738,3175
233.87244925630915,131.2406018218826,3176
234.2622789953098,131.4656688538127,3177
234.65250732263115,131.69096600951562,3178
235.04313444451336,131.9164934080635,3179
235.4341605675498,132.14225116873246,3180
235.8255858986868,132.36823941100226,3181
236.21741064522658,132.59445825455828,3182
236.60963501482556,132.82090781929028,3183
237.00225921549762,133.0475882252945,3184
237.39528345561155,133.27449959287202,3185
237.78870794389485,133.50164204253105,3186
238.1825328894323,133.729015694986,3187
238.5767585016674,133.9566206711585,3188
238.97138499040318,134.1844570921777,3189
239.36641256580313,134.41252507938086,3190
239.76184143839134,134.6408247543134,3191
240.15767181905235,134.86935623872893,3192
240.55390391903418,135.09811965459082,3193
240.95053794994715,135.32711512407167,3194
241.34757412376467,135.55634276955368,3195
241.74501265282566,135.78580271363012,3196
242.14285374983248,136.01549507910403,3197
242.54109762785384,136.24541998899,3198
242.9397445003246,136.475577566514,3199
243.33879458104752,136.70596793511444,3200
243.7382480841916,136.93659121844112,3201
244.13810522429523,137.16744754035716,3202
244.53836621626624,137.39853702493895,3203
244.93903127538061,137.62985979647542,3204
245.3401006172874,137.86141597947088,3205
245.74157445800572,138.09320569864337,3206
246.14345301392575,138.3252290789251,3207
246.54573650181217,138.5574862454645,3208
246.94842513880226,138.78997732362512,3209
247.35151914240774,139.0227024389867,3210
247.7550187305149,139.25566171734525,3211
248.15892412138618,139.48885528471394,3212
248.56323553365965,139.72228326732278,3213
248.9679531863507,139.95594579161965,3214
249.37307729885399,140.18984298427145,3215
249.77860809094022,140.42397497216206,3216
250.18454578276177,140.65834188239586,3217
250.5908905948502,140.89294384229606,3218
250.99764274811685,141.12778097940514,3219
251.40480246385647,141.362853421487,3220
251.81236996374435,141.59816129652518,3221
252.22034546984054,141.8337047327254,3222
252.62872920458744,142.0694838585141,3223
253.0375213908123,142.30549880253994,3224
253.44672225172903,142.54174969367477,3225
253.85633201093552,142.77823666101222,3226
254.26635089241805,143.01495983387002,3227
254.67677912054953,143.25191934178926,3228
255.08761692009202,143.4891153145356,3229
255.49886451619588,143.726547882099,3230
255.91052213440219,143.96421717469482,3231
256.3225900006422,144.20212332276387,3232
256.7350683412384,144.4402664569727,3233
257.14795738290604,144.67864670821479,3234
257.5612573527526,144.9172642076098,3235
257.9749684782805,145.15611908650575,3236
258.3890909873853,145.3952114764773,3237
258.80362510835874,145.6345415093281,3238
259.2185710698886,145.8741093170903,3239
259.63392910105944,146.11391503202523,3240
260.04969943135296,146.35395878662345,3241
260.46588229065094,146.5942407136065,3242
260.8824779092324,146.8347609459253,3243
261.2994865177779,147.07551961676253,3244
261.7169083473683,147.3165168595321,3245
262.1347436294855,147.55775280787938,3246
262.5529925960154,147.799227595683,3247
262.971655479246,148.0409413570537,3248
263.3907325118699,148.28289422633586,3249
263.8102239269843,148.52508633810749,3250
264.23012995809216,148.76751782718082,3251
264.6504508391025,149.0101888286025,3252
265.0711868043332,149.25309947765524,3253
265.4923380885087,149.49624990985654,3254
265.9139049267629,149.73964026096021,3255
266.3358875546399,149.98327066695697,3256
266.7582862080938,150.22714126407422,3257
267.18110112349075,150.47125218877716,3258
267.6043325376087,150.7156035777689,3259
268.02798068763946,150.96019556799146,3260
268.4520458111878,151.20502829662516,3261
268.8765281462738,151.4501019010902,3262
269.301427931333,151.69541651904666,3263
269.72674540521774,151.94097228839522,3264
270.1524808071977,152.18676934727745,3265
270.5786343769601,152.4328078340761,3266
271.00520635461186,152.6790878874162,3267
271.4321969806794,152.9256096461649,3268
271.85960649610973,153.1723732494323,3269
272.28743514227244,153.41937883657235,3270
272.7156831609578,153.66662654718195,3271
273.1443507943812,153.91411652110347,3272
273.57343828518077,154.16184889842327,3273
274.00294587642077,154.4098238194738,3274
274.43287381159104,154.65804142483316,3275
274.8632223346069,154.90650185532513,3276
275.29399168981365,155.15520525202177,3277
275.7251821219835,155.40415175624153,3278
276.1567938763187,155.65334150955127,3279
276.5888271984509,155.9027746537656,3280
277.02128233444466,156.15245133094922,3281
277.4541595307945,156.402371683415,3282
277.88745903442964,156.65253585372673,3283
278.32118109271244,156.90294398469837,3284
278.75532595343924,157.15359621939442,3285
279.1898938648432,157.40449270113152,3286
279.62488507559385,157.65563357347824,3287
280.0602998347982,157.90701898025583,3288
280.496138392,158.1586490655376,3289
280.9324009971845,158.4105239736518,3290
281.36908790077575,158.66264384917997,3291
281.80619935363956,158.91500883695875,3292
282.24373560708364,159.1676190820799,3293
282.68169691285755,159.4204747298903,3294
283.1200835231559,159.67357592599373,3295
283.5588956906176,159.92692281625045,3296
283.9981336683276,160.1805155467784,3297
284.43779770981683,160.4343542639528,3298
284.8778880690642,160.68843911440771,3299
285.318405000497,160.94277024503592,3300
285.75934875899173,161.1973478029896,3301
286.20071959987547,161.4521719356811,3302
286.6425177789262,161.70724279078306,3303
287.0847435523749,161.96256051622964,3304
287.52739717690486,162.21812526021623,3305
287.97047890965405,162.47393717120062,3306
288.41398900821514,162.7299963979032,3307
288.85792773063775,162.98630308930808,3308
289.3022953354268,163.24285739466234,3309
289.7470920815469,163.49965946347848,3310
290.1923182284203,163.75670944553306,3311
290.6379740359304,164.0140074908691,3312
291.08405976441986,164.27155374979452,3313
291.5305756746953,164.52934837288532,3314
291.97752202802343,164.787391510983,3315
292.42489908613726,165.04568331519843,3316
292.87270711123296,165.30422393690966,3317
293.3209463659733,165.56301352776435,3318
293.7696171134878,165.82205223967952,3319
294.2187196173731,166.08134022484182,3320
294.6682541416944,166.34087763570858,3321
295.11822095098785,166.600664625009,3322
295.56862031025923,166.86070134574325,3323
296.019452484986,167.12098795118402,3324
296.4707177411194,167.38152459487745,3325
296.92241634508366,167.64231143064276,3326
297.3745485637767,167.90334861257273,3327
297.82711466457476,168.16463629503613,3328
298.28011491532845,168.42617463267572,3329
298.73354958436767,168.68796378041105,3330
299.18741894049964,168.95000389343713,3331
299.64172325301337,169.2122951272271,3332
300.09646279167697,169.4748376375308,3333
300.5516378267415,169.7376315803769,3334
301.0072486289404,170.0006771120725,3335
301.4632954694918,170.26397438920466,3336
301.91977862009725,170.5275235686394,3337
302.3766983529466,170.79132480752463,3338
302.8340549407148,171.05537826328853,3339
303.2918486565663,171.31968409364177,3340
303.750079774154,171.584242456577,3341
304.20874856762157,171.8490535103702,3342
304.6678553116031,172.11411741358063,3343
305.127400281226,172.37943432505222,3344
305.58738375211107,172.64500440391384,3345
306.047806000373,172.91082780957942,3346
306.50866730262214,173.1769047017492,3347
306.9699679359668,173.44323524041084,3348
307.43170817801075,173.70981958583795,3349
307.8938883068585,173.9766578985934,3350
308.3565086011138,174.2437503395282,3351
308.8195693398814,174.51109706978272,3352
309.2830708027678,174.77869825078682,3353
309.74701326988287,175.04655404426114,3354
310.2113970218415,175.31466461221785,3355
310.6762223397634,175.5830301169606,3356
311.14148950527397,175.85165072108498,3357
311.60719880050715,176.1205265874801,3358
312.07335050810514,176.38965787932864,3359
312.5399449112214,176.6590447601084,3360
313.0069822935174,176.92868739359045,3361
313.4744629391698,177.19858594384337,3362
313.9423871328659,177.4687405752305,3363
314.4107551598087,177.73915145241293,3364
314.87956730571653,178.00981874034932,3365
315.3488238568242,178.28074260429642,3366
315.8185250998838,178.5519232098098,3367
316.28867132216675,178.82336072274458,3368
316.75926281146405,179.0950553092562,3369
317.23029985608787,179.36700713580072,3370
317.70178274487375,179.63921636913653,3371
318.17371176717904,179.9116831763232,3372
318.64608721288727,180.18440772472414,3373
319.11890937240605,180.4573901820053,3374
319.5921785366712,180.7306307161376,3375
320.06589499714585,181.0041294953964,3376
320.5400590458236,181.27788668836337,3377
321.0146709752274,181.55190246392567,3378
321.4897310784117,181.8261769912775,3379
321.9652396489647,182.10071043992113,3380
322.441196981008,182.3755029796667,3381
322.9176033691984,182.65055478063354,3382
323.3944591087291,182.92586601325044,3383
323.8717644953314,183.20143684825706,3384
324.3495198252746,183.4772674567036,3385
324.8277253953685,183.75335800995225,3386
325.30638150296335,184.02970867967736,3387
325.7854884459535,184.30631963786723,3388
326.26504652277544,184.5831910568234,3389
326.7450560324104,184.86032310916173,3390
327.225517274387,185.13771596781416,3391
327.70643054877974,185.4153698060278,3392
328.1877961562124,185.6932847973669,3393
328.66961439785865,185.97146111571323,3394
329.1518855754427,186.24989893526623,3395
329.63460999124084,186.52859843054432,3396
330.11778794808384,186.80755977638594,3397
330.6014197493568,187.0867831479495,3398
331.0855056990002,187.36626872071417,3399
331.5700461015116,187.64601667048072,3400
332.0550412619489,187.92602717337334,3401
332.54049148592725,188.2063004058381,3402
333.0263970796257,188.48683654464656,3403
333.51275834978276,188.7676357668932,3404
333.99957560370257,189.0486982499992,3405
334.486849149253,189.33002417171116,3406
334.974579294869,189.61161371010306,3407
335.46276634955217,189.89346704357604,3408
335.9514106228733,190.17558435085988,3409
336.44051242497295,190.45796581101328,3410
336.9300720665635,190.74061160342515,3411
337.4200898589301,191.02352190781497,3412
337.91056611393026,191.3066969042328,3413
338.4015011439995,191.5901367730623,3414
338.8928952621469,191.8738416950184,3415
339.38474878196223,192.15781185115117,3416
339.8770620176121,192.44204742284373,3417
340.36983528384565,192.7265485918156,3418
340.86306889599285,193.01131554012156,3419
341.35676316996734,193.29634845015343,3420
341.8509184222664,193.58164750463996,3421
342.34553496997495,193.86721288664918,3422
342.8406131307642,194.15304477958762,3423
343.3361532228931,194.43914336720107,3424
343.8321555652123,194.72550883357707,3425
344.32862047716304,195.01214136314402,3426
344.8255482787791,195.2990411406725,3427
345.3229392906885,195.58620835127616,3428
345.8207938341149,195.87364318041244,3429
346.31911223087894,196.1613458138835,3430
346.81789480339853,196.4493164378365,3431
347.3171418746927,196.7375552387654,3432
347.8168537683803,197.0260624035106,3433
348.31703080868306,197.3148381192605,3434
348.81767332042676,197.60388257355237,3435
349.3187816290419,197.89319595427247,3436
349.82035606056604,198.18277844965766,3437
350.3223969416446,198.47263024829564,3438
350.8249045995321,198.76275153912587,3439
351.3278793620951,199.0531425114411,3440
351.831321557811,199.34380335488683,3441
352.33523151577197,199.63473425946336,3442
352.8396095656853,199.92593541552625,3443
353.34445603787464,200.21740701378684,3444
353.8497712632811,200.50914924531304,3445
354.35555557346737,200.80116230153152,3446
354.8618093006147,201.09344637422615,3447
355.3685327775286,201.3860016555412,3448
355.8757263376376,201.67882833798063,3449
356.3833903149949,201.97192661440906,3450
356.89152504428296,202.26529667805437,3451
357.40013086080995,202.5589387225058,3452
357.9092081005163,202.85285294171746,3453
358.4187570999709,203.14703953000645,3454
358.9287781963782,203.4414986820568,3455
359.43927172757526,203.7362305929176,3456
359.9502380320359,204.03123545800577,3457
360.46167744887066,204.32651347310576,3458
360.97359031782867,204.6220648343707,3459
361.4859769793,204.91788973832377,3460
361.99883777431717,205.21398838185908,3461
362.5121730445546,205.51036096224135,3462
363.0259831323329,205.80700767710834,3463
363.5402683806183,206.1039287244706,3464
364.0550291330255,206.40112430271304,3465
364.5702657338184,206.69859461059536,3466
365.0859785279126,206.99633984725352,3467
365.6021678608764,207.2943602122005,3468
366.11883407893123,207.59265590532598,3469
366.6359775289556,207.89122712689945,3470
367.1535985584842,208.19007407756885,3471
367.6716975157119,208.48919695836355,3472
368.1902747494933,208.78859597069365,3473
368.70933060934505,209.08827131635155,3474
369.2288654454485,209.38822319751344,3475
369.7488796086487,209.6884518167386,3476
370.26937345045957,209.98895737697262,3477
370.790347323061,210.2897400815454,3478
371.3118015793055,210.5908001341754,3479
371.8337365727165,210.89213773896822,3480
372.35615265749004,211.1937531004179,3481
372.87905018849756,211.49564642340843,3482
373.40242952128744,211.7978179132146,3483
373.9262910120863,212.10026777550274,3484
374.45063501780083,212.4029962163319,3485
374.97546189601866,212.70600344215418,3486
375.5007720050111,213.00928965981652,3487
376.02656570373387,213.3128550765609,3488
376.55284335183046,213.6166999000264,3489
377.07960530963106,213.92082433824854,3490
377.60685193815624,214.22522859966153,3491
378.1345835991193,214.52991289309944,3492
378.66280065492475,214.8348774277954,3493
379.1915034686734,215.14012241338457,3494
379.72069240416295,215.44564805990456,3495
380.2503678258888,215.75145457779558,3496
380.7805300990465,216.05754217790223,3497
381.31117958953365,216.3639110714744,3498
381.84231666395135,216.67056147016814,3499
382.3739416896056,216.97749358604648,3500
382.9060550345094,217.28470763158055,3501
383.4386570673848,217.59220381965102,3502
383.9717481576646,217.89998236354873,3503
384.505328675493,218.20804347697538,3504
385.0393989917279,218.51638737404465,3505
385.57395947794527,218.8250142692848,3506
386.1090105064352,219.1339243776364,3507
386.64455245020946,219.4431179144567,3508
387.18058568300006,219.75259509551876,3509
387.71711057926177,220.06235613701287,3510
388.25412751417423,220.3724012555479,3511
388.79163686364336,220.68273066815206,3512
389.3296390043026,220.99334459227342,3513
389.8681343135176,221.30424324578303,3514
390.4071231693833,221.61542684697278,3515
390.9466059507297,221.9268956145591,3516
391.48658303712216,222.2386497676829,3517
392.02705480886243,222.5506895259102,3518
392.56802164699315,222.86301510923488,3519
393.1094839332965,223.1756267380777,3520
393.65144205029804,223.48852463328873,3521
394.1938963812679,223.80170901614775,3522
394.73684731022365,224.11518010836616,3523
395.28029522193015,224.42893813208684,3524
395.8242405019019,224.7429833098854,3525
396.3686835364087,225.05731586477356,3526
396.9136247124717,225.37193602019678,3527
397.4590644178682,225.68684400003724,3528
398.00500304113456,226.00204002861514,3529
398.55144097156625,226.31752433068905,3530
399.09837859922084,226.6332971314576,3531
399.6458163149191,226.94935865655995,3532
400.19375451024786,227.2657091320776,3533
400.7421935775611,227.58234878453493,3534
401.2911339099819,227.8992778409004,3535
401.84057590140566,228.21649652858827,3536
402.3905199465,228.5340050754588,3537
402.94096644070925,228.85180370982056,3538
403.4919157802531,229.16989266042978,3539
404.0433683621331,229.4882721564941,3540
404.5953245841293,229.80694242767066,3541
405.14778484480615,230.1259037040695,3542
405.70074954351355,230.44515621625402,3543
406.2542190803886,230.7647001952422,3544
406.80819385635726,231.08453587250742,3545
407.3626742731366,231.40466347997983,3546
407.9176607332372,231.7250832500478,3547
408.47315363996495,232.04579541555867,3548
409.02915339742276,232.36680020982004,3549
409.5856604105133,232.68809786660134,3550
410.14267508494,233.00968862013414,3551
410.7001978272104,233.33157270511444,3552
411.2582290446371,233.6537503567029,3553
411.8167691453412,233.97622181052697,3554
412.3758185382514,234.29898730268047,3555
412.9353776331102,234.62204706972702,3556
413.49544684047294,234.94540134869945,3557
414.0560265717116,235.2690503771022,3558
414.6171172390151,235.59299439291127,3559
415.17871925539305,235.91723363457652,3560
415.74083303467773,236.2417683410228,3561
416.3034589915257,236.56659875165087,3562
416.866597541419,236.89172510633796,3563
417.43024910066987,237.21714764544072,3564
417.99441408641985,237.54286660979457,3565
418.559092916645,237.86888224071677,3566
419.1242860101553,238.19519478000595,3567
419.68999378659805,238.5218044699443,3568
420.2562166664617,238.8487115532995,3569
420.82295507107375,239.17591627332374,3570
421.39020942260726,239.50341887375737,3571
421.95798014408126,239.83121959882914,3572
422.52626765936265,240.15931869325738,3573
423.095072393169,240.4877164022515,3574
423.66439477107053,240.81641297151313,3575
424.234235219492,241.14540864723742,3576
424.8045941657168,241.4747036761151,3577
425.37547203788563,241.80429830533186,3578
425.9468692650023,242.13419278257192,3579
426.5187862769342,242.46438735601777,3580
427.09122350441515,242.79488227435243,3581
427.6641813790469,243.12567778675975,3582
428.23766033330253,243.45677414292686,3583
428.81166080052833,243.7881715930449,3584
429.3861832149451,244.11987038780998,3585
429.96122801165217,244.4518707784253,3586
430.5367956266287,244.78417301660227,3587
431.11288649673554,245.11677735456107,3588
431.6895010597198,245.44968404503376,3589
432.266639754213,245.78289334126288,3590
432.8443030197391,246.1164054970063,3591
433.42249129671154,246.45022076653544,3592
434.0012050264386,246.78433940463822,3593
434.5804446511251,247.11876166662032,3594
435.16021061387426,247.45348780830605,3595
435.74050335869197,247.78851808604088,3596
436.3213233304851,248.12385275669047,3597
436.9026709750699,248.4594920776455,3598
437.48454673916814,248.7954363068194,3599
438.06695107041423,249.13168570265265,3600
438.6498844173557,249.4682405241127,3601
439.2333472294552,249.80510103069557,3602
439.81733995709413,250.14226748242754,3603
440.4018630515744,250.47974013986646,3604
440.98691696512174,250.81751926410348,3605
441.5725021508862,251.15560511676338,3606
442.1586190629471,251.49399796000762,3607
442.7452681563143,251.83269805653467,3608
443.33244988692996,252.1717056695814,3609
443.92016471167324,252.5110210629256,3610
444.50841308836016,252.85064450088606,3611
445.0971954757481,253.1905762483249,3612
445.6865123335383,253.53081657064928,3613
446.2763641223761,253.8713657338114,3614
446.86675130385663,254.21222400431182,3615
447.4576743405258,254.55339164920002,3616
448.04913369588246,254.89486893607577,3617
448.64112983438224,255.23665613309103,3618
449.2336632214392,255.57875350895122,3619
449.8267343234283,255.9211613329166,3620
450.4203436076884,256.26387987480376,3621
451.0144915425264,256.6069094049884,3622
451.60917859721644,256.9502501944044,3623
452.2044052420052,257.2939025145474,3624
452.8001719481147,257.637866637476,3625
453.3964791877425,257.982142835812,3626
453.99332743406717,258.3267313827436,3627
454.5907171612496,258.67163255202627,3628
455.1886488444357,259.016846617984,3629
455.787122959759,259.3623738555111,3630
456.38613998434397,259.708214540074,3631
456.9857003963083,260.0543689477123,3632
457.5858046747663,260.40083735504146,3633
458.1864532998296,260.7476200392524,3634
458.7876467526133,261.09471727811547,3635
459.3893855152346,261.44212934997955,3636
459.9916700708211,261.789856533777,3637
460.5945009035056,262.1378991090204,3638
461.19787849843794,262.4862573558095,3639
461.8018033417815,262.83493155482944,3640
462.4062759207171,263.18392198735245,3641
463.01129672344854,263.53322893524154,3642
463.616866239202,263.88285268095007,3643
464.2229849582317,264.2327935075247,3644
464.82965337182026,264.58305169860614,3645
465.43687197228314,264.9336275384312,3646
466.0446412529719,265.28452131183485,3647
466.65296170827537,265.63573330425106,3648
467.2618338336244,265.98726380171536,3649
467.8712581254932,266.3391130908656,3650
468.4812350814031,266.69128145894433,3651
469.0917651999253,267.0437691938,3652
469.7028489806842,267.3965765838893,3653
470.31448692435964,267.74970391827827,3654
470.92667953268983,268.10315148664404,3655
471.53942730847587,268.45691957927716,3656
472.1527307555819,268.8110084870822,3657
472.7665903789419,269.1654185015811,3658
473.3810066845576,269.5201499149127,3659
473.9959801795074,269.87520301983704,3660
474.61151137194497,270.2305781097352,3661
475.22760077110325,270.5862754786111,3662
475.8442488872992,270.942295421095,3663
476.46145623193524,271.29863823244335,3664
477.079223317502,271.6553042085411,3665
477.6975506575832,272.0122936459044,3666
478.31643876685706,272.36960684168105,3667
478.9358881611007,272.72724409365344,3668
479.5558993571917,273.0852057002393,3669
480.1764728731127,273.4434919604944,3670
480.79760922795367,273.80210317411377,3671
481.4193089419153,274.1610396414336,3672
482.04157253631274,274.5203016634338,3673
482.66440053357746,274.8798895417386,3674
483.28779345726224,275.23980357861944,3675
483.9117518320424,275.60004407699626,3676
484.53627618372053,275.9606113404395,3677
485.16136703922945,276.32150567317234,3678
485.78702492663433,276.68272738007147,3679
486.4132503751371,277.0442767666702,3680
487.04004391507965,277.40615413915964,3681
487.66740607794696,277.76835980439125,3682
488.2953373963693,278.1308940698774,3683
488.9238384041269,278.49375724379456,3684
489.55290963615437,278.85694963498565,3685
490.1825516285401,279.2204715529596,3686
490.81276491853396,279.58432330789606,3687
491.44355004454746,279.94850521064535,3688
492.07490754615844,280.31301757273104,3689
492.706837964115,280.6778607063525,3690
493.33934184033814,281.0430349243861,3691
493.9724197179243,281.4085405403871,3692
494.6060721411508,281.7743778685922,3693
495.2402996554782,282.14054722392154,3694
495.87510280755305,282.5070489219798,3695
496.5104821452118,282.87388327905876,3696
497.1464382174857,283.24105061213993,3697
497.7829715746021,283.6085512388954,3698
498.4200827679892,283.97638547769077,3699
499.05777235027927,284.3445536475864,3700
499.69604087531235,284.7130560683403,3701
500.334888898139,285.0818930604092,3702
500.9743169750253,285.45106494495167,3703
501.6143256634549,285.8205720438292,3704
502.2549155221335,286.19041467960886,3705
502.89608711099197,286.56059317556515,3706
503.53784099119036,286.931107855682,3707
504.1801777251214,287.3019590446553,3708
504.8230978764139,287.6731470678943,3709
505.46660200993705,288.0446722515247,3710
506.11069069180184,288.4165349223889,3711
506.7553644893692,288.788735408051,3712
507.40062397124825,289.1612740367959,3713
508.0464697073045,289.5341511376336,3714
508.6929022686612,289.90736704030047,3715
509.3399222277037,290.28092207526146,3716
509.9875301580824,290.65481657371197,3717
510.63572663471876,291.0290508675811,3718
511.2845122338058,291.4036252895321,3719
511.9338875328149,291.77854017296653,3720
512.5838531104973,292.1537958520246,3721
513.2344095468908,292.5293926615893,3722
513.8855574233194,292.9053309372864,3723
514.5372973224005,293.28161101548835,3724
515.1896298280486,293.65823323331637,3725
515.8425555254768,294.0351979286415,3726
516.4960750012034,294.4125054400883,3727
517.1501888430535,294.79015610703584,3728
517.8048976401658,295.16815026962166,3729
518.4602019829925,295.5464882687415,3730
519.1161024633077,295.9251704460543,3731
519.7725996742079,296.30419714398266,3732
520.4296942101179,296.68356870571586,3733
521.087386666793,297.0632854752116,3734
521.7456776413258,297.44334779719935,3735
522.404567732148,297.82375601718195,3736
523.064057539035,298.20451048143786,3737
523.7241476631101,298.58561153702374,3738
524.3848387068487,298.9670595317771,3739
525.0461312740812,299.34885481431763,3740
525.7080259700002,299.73099773405147,3741
526.3705234011608,300.1134886411712,3742
527.0336241754869,300.4963278866601,3743
527.6973289022758,300.8795158222939,3744
528.3616381922003,301.263052800643,3745
529.0265526573152,301.6469391750751,3746
529.6920729110601,302.03117529975793,3747
530.3581995682632,302.4157615296607,3748
531.0249332451483,302.8006982205582,3749
531.692274559335,303.1859857290315,3750
532.3602241298463,303.5716244124714,3751
533.0287825771118,303.9576146290812,3752
533.6979505229701,304.3439567378777,3753
534.3677285906774,304.7306510986959,3754
